Acceleration,Steering angle
0.011061,-0.011297
0.011495,-0.011179
0.011316,-0.0147
0.010604,-0.011522
0.011047,-0.011325
0.01147,-0.011208
0.01132,-0.014839
0.010615,-0.011637
0.011021,-0.011361
0.011436,-0.011241
0.011316,-0.014991
0.010606,-0.011773
0.01099,-0.011395
0.011395,-0.01127
0.011314,-0.015112
0.010608,-0.011875
0.01096,-0.011421
0.010767,-0.016472
0.011205,-0.013137
0.010986,-0.011313
0.011412,-0.011183
0.011268,-0.014696
0.010562,-0.011509
0.011015,-0.011309
0.011443,-0.011192
0.01128,-0.014705
0.010564,-0.011531
0.011002,-0.011334
0.011429,-0.011219
0.011264,-0.014827
0.010548,-0.01162
0.010956,-0.01137
0.011386,-0.011251
0.011263,-0.014975
0.010555,-0.01175
0.010948,-0.011402
0.011361,-0.01128
0.011263,-0.015093
0.010558,-0.011852
0.01092,-0.011428
0.010711,-0.016446
0.011159,-0.013124
0.010942,-0.011321
0.011373,-0.011193
0.011214,-0.014678
0.01054,-0.011513
0.010973,-0.011314
0.011411,-0.0112
0.01121,-0.014674
0.010519,-0.011532
0.01097,-0.011338
0.011391,-0.011226
0.01121,-0.014789
0.010499,-0.011579
0.010932,-0.011375
0.01135,-0.011259
0.011208,-0.014945
0.010501,-0.011717
0.010902,-0.011408
0.011316,-0.011288
0.011207,-0.01507
0.010504,-0.011824
0.010883,-0.011434
0.010663,-0.016421
0.011096,-0.01311
0.010893,-0.011328
0.011333,-0.011203
0.011158,-0.014659
0.010474,-0.011517
0.010942,-0.01132
0.011372,-0.011209
0.011158,-0.014643
0.010487,-0.011534
0.010926,-0.011342
0.011358,-0.011233
0.011155,-0.01475
0.010456,-0.011573
0.010894,-0.011378
0.01132,-0.011266
0.011155,-0.014906
0.010445,-0.011676
0.010862,-0.011413
0.010616,-0.016286
0.011031,-0.013035
0.01086,-0.01132
0.011284,-0.011197
0.011111,-0.014598
0.010456,-0.011506
0.010905,-0.011312
0.011342,-0.011204
0.011108,-0.014587
0.010455,-0.011525
0.010898,-0.011336
0.011329,-0.01123
0.011105,-0.014701
0.010422,-0.011565
0.010865,-0.011372
0.011278,-0.011263
0.011095,-0.014864
0.010392,-0.011642
0.010826,-0.011411
0.011226,-0.011296
0.011113,-0.015015
0.010406,-0.01177
0.0108,-0.01144
0.010567,-0.01637
0.010996,-0.013082
0.010811,-0.011337
0.011247,-0.011215
0.01106,-0.014625
0.010402,-0.01152
0.010853,-0.011327
0.011292,-0.011219
0.011054,-0.014597
0.010407,-0.011535
0.010849,-0.011346
0.011284,-0.011242
0.011052,-0.014693
0.01038,-0.011571
0.01082,-0.01138
0.01124,-0.011273
0.011065,-0.01484
0.010347,-0.011615
0.010768,-0.011418
0.011213,-0.011305
0.011054,-0.01499
0.010355,-0.011741
0.010754,-0.011448
0.010517,-0.016342
0.010941,-0.013068
0.010765,-0.011346
0.011203,-0.011225
0.011007,-0.014608
0.010351,-0.011525
0.010813,-0.011333
0.011257,-0.011228
0.011003,-0.014564
0.010373,-0.011537
0.010815,-0.011351
0.011261,-0.01125
0.010999,-0.014652
0.010351,-0.011571
0.010794,-0.011383
0.011225,-0.01128
0.011001,-0.014796
0.010315,-0.011614
0.010741,-0.011421
0.01047,-0.016169
0.010387,-0.013129
0.010404,-0.011604
0.0108,-0.011404
0.011001,-0.015549
0.010331,-0.01217
0.010594,-0.011453
0.010993,-0.011307
0.010973,-0.015042
0.010269,-0.011733
0.01068,-0.011408
0.011103,-0.011285
0.010963,-0.01486
0.010242,-0.011606
0.010704,-0.011405
0.011138,-0.011292
0.010954,-0.014845
0.010261,-0.011617
0.010707,-0.01142
0.011133,-0.011309
0.010953,-0.014895
0.01025,-0.011641
0.010689,-0.011442
0.010422,-0.016209
0.01034,-0.013144
0.01036,-0.011613
0.010753,-0.011413
0.010939,-0.015533
0.010261,-0.012141
0.010558,-0.011457
0.010981,-0.011314
0.010919,-0.015003
0.010216,-0.011687
0.010644,-0.011412
0.011076,-0.011292
0.010906,-0.014815
0.010254,-0.011604
0.010676,-0.011406
0.011109,-0.011297
0.010904,-0.014786
0.010236,-0.011613
0.010682,-0.011419
0.011107,-0.011314
0.010886,-0.014832
0.010273,-0.01165
0.010674,-0.011437
0.010892,-0.015598
0.010236,-0.012183
0.010508,-0.01146
0.010929,-0.011314
0.010876,-0.01497
0.010172,-0.011646
0.010612,-0.011404
0.011059,-0.011286
0.010861,-0.014744
0.010204,-0.011588
0.010654,-0.011393
0.011093,-0.011288
0.010856,-0.014692
0.010255,-0.011608
0.010675,-0.011401
0.011103,-0.011301
0.01085,-0.014714
0.010236,-0.011627
0.010658,-0.011421
0.010846,-0.015512
0.010172,-0.012104
0.010484,-0.011451
0.010904,-0.011309
0.010827,-0.014916
0.010145,-0.011608
0.010576,-0.011401
0.011013,-0.011285
0.010819,-0.014711
0.010175,-0.011583
0.010621,-0.011391
0.011059,-0.011288
0.010797,-0.014662
0.010223,-0.011605
0.010635,-0.0114
0.011067,-0.011302
0.010822,-0.014688
0.010216,-0.011624
0.010639,-0.01142
0.011074,-0.011323
0.010807,-0.014764
0.0102,-0.011651
0.010583,-0.011445
0.0108,-0.015569
0.010122,-0.012154
0.010427,-0.011473
0.010848,-0.011331
0.010765,-0.014963
0.010096,-0.011636
0.010523,-0.011419
0.010956,-0.011304
0.010767,-0.014741
0.010167,-0.011614
0.010577,-0.011403
0.011017,-0.011302
0.01076,-0.014653
0.010187,-0.011613
0.010591,-0.01141
0.011031,-0.011315
0.010758,-0.014667
0.010184,-0.01163
0.010588,-0.011428
0.010752,-0.01547
0.010075,-0.012057
0.010404,-0.01146
0.01083,-0.011322
0.010733,-0.01488
0.010058,-0.011612
0.010501,-0.011408
0.010941,-0.011298
0.010721,-0.01466
0.010146,-0.0116
0.010533,-0.011394
0.024768,0.034096
0.010044,-0.012103
0.010349,-0.011443
0.025011,0.034023
0.023524,0.035142
0.024654,0.03451
0.023298,0.035705
0.011361,0.033354
0.01205,0.034532
0.022649,0.036661
0.0121,0.034612
0.012723,0.035906
0.011733,0.034025
0.01238,0.03522
0.014044,-0.0076702
0.014736,-0.009062
0.014319,-0.0073235
0.015064,-0.00604
0.034512,0.038254
0.01451,-0.0040859
0.015075,-0.0092266
0.042221,0.037388
0.014703,-0.007548
0.01327,0.00047537
0.014429,-0.0076613
0.015099,-0.0085274
0.039855,0.041704
0.013864,-0.0046821
0.014583,-0.0086302
0.014667,-0.0047949
0.033441,0.037888
0.013967,-0.0076856
0.014552,-0.0086158
0.014743,-0.0057829
0.033929,0.03834
0.01261,0.035813
0.014132,-0.0076057
0.014693,-0.0065191
0.01157,-0.014349
0.012484,0.035555
0.014015,-0.0076886
0.014582,-0.0090292
0.014239,-0.005652
0.014792,-0.0054156
0.031966,0.04526
0.034376,0.038563
0.014913,-0.0076463
0.014352,-0.0079778
0.014926,-0.0092721
0.034956,0.044563
0.041685,0.037632
0.011561,0.03398
0.012012,0.034688
0.013702,-0.0082152
0.022141,0.036437
0.011644,0.03412
0.012066,0.034901
0.013766,-0.0080568
0.011175,0.033236
0.011515,0.034012
0.011997,0.034822
0.013734,-0.0080836
0.011064,0.033239
0.011546,0.034047
0.012019,0.034898
0.013753,-0.0080265
0.01121,0.033419
0.011686,0.03426
0.012147,0.035158
0.013849,-0.0078757
0.011439,0.033871
0.011944,0.03477
0.012384,0.035744
0.011126,0.033294
0.011586,0.034165
0.012056,0.035099
0.013774,-0.0078815
0.011374,0.033884
0.011861,0.034809
0.012474,0.035819
0.014065,-0.007755
0.01209,0.035162
0.012486,0.036219
0.01419,-0.0079596
0.014769,-0.0096687
0.014425,-0.0090884
0.013933,-0.0065929
0.033832,0.039363
0.014659,-0.0083705
0.014407,-0.0081646
0.013298,0.00096481
0.010817,-0.0069162
0.014324,-0.008606
0.014337,-0.0045606
0.032858,0.037841
0.013866,-0.0068807
0.014403,-0.0071118
0.01207,-0.013453
0.012816,-0.00021068
0.012869,-0.00038126
0.013728,-0.0077032
0.014306,-0.0090615
0.014319,-0.0047493
0.032681,0.037925
0.012463,0.036176
0.014051,-0.0078584
0.014694,-0.0078796
0.033058,0.044811
0.014307,-0.0087614
0.013827,-0.0064334
0.033717,0.037963
0.014541,-0.0057995
0.014063,-0.0079265
0.01467,-0.008907
0.032924,0.044866
0.014293,-0.0082946
0.01358,-0.0044416
0.04105,0.03715
0.014234,-0.0080041
0.012403,0.03613
0.013939,-0.0077727
0.01454,-0.0072137
0.034485,0.044427
0.014176,-0.0088957
0.014166,-0.0047268
0.032336,0.037987
0.013291,0.001391
0.013856,-0.0076464
0.014471,-0.0060113
0.036574,0.043166
0.010776,-0.012336
0.012101,0.035553
0.013655,-0.0077504
0.014137,-0.0082746
0.012346,0.036269
0.013922,-0.0078555
0.01452,-0.00863
0.03377,0.044589
0.014145,-0.0092153
0.013793,-0.0059068
0.032979,0.038862
0.014434,-0.0097903
0.013975,-0.0081518
0.014432,-0.0090866
0.040513,0.037966
0.014311,-0.005381
0.013913,-0.007967
0.014448,-0.0093771
0.033775,0.044559
0.040618,0.037078
0.011009,0.033616
0.01132,0.034278
0.011734,0.034987
0.02166,0.036005
0.010892,0.033517
0.011345,0.03424
0.011734,0.035019
0.02157,0.036151
0.011036,0.03374
0.01147,0.034535
0.011872,0.0354
0.021346,0.036478
0.011239,0.034236
0.011754,0.035122
0.013415,-0.0078954
0.011131,0.033827
0.01151,0.034703
0.011984,0.035659
0.013628,-0.0077943
0.011587,0.034845
0.011974,0.035844
0.01366,-0.0077288
0.011774,0.035261
0.012247,0.036314
0.013818,-0.0081111
0.014219,-0.0079607
0.014134,-0.0058293
0.026127,0.044622
0.039646,0.048191
0.012779,0.00028758
0.01354,-0.0075215
0.014149,-0.0053846
0.036721,0.042717
0.011149,-0.01431
0.011825,0.035422
0.013371,-0.0077488
0.013901,-0.0093126
0.013586,-0.0057211
0.014095,-0.0055058
0.032534,0.04476
0.032638,0.037698
0.014168,-0.0091477
0.013831,-0.0088069
0.013845,-0.0047575
0.031577,0.037822
0.012098,0.036351
0.013721,-0.0081025
0.014184,-0.0097275
0.037354,0.041822
0.012106,0.036309
0.013659,-0.0080893
0.014182,-0.009841
0.034905,0.043652
0.013604,-0.0078183
0.014186,-0.0089321
0.033699,0.044263
0.038759,0.040241
0.011656,0.035335
0.011964,0.036169
0.01364,-0.0084
0.014088,-0.0095302
0.013705,-0.0085063
0.013872,-0.0060315
0.031944,0.038
0.011851,0.035909
0.013404,-0.0076414
0.014016,-0.0055975
0.037135,0.041906
0.012014,0.036382
0.013622,-0.0082827
0.014007,-0.0082802
0.0324,0.038124
0.011401,0.034909
0.011763,0.035741
0.013357,-0.0077827
0.01395,-0.0057349
0.01361,-0.0083346
0.013831,-0.0064331
0.031992,0.03837
0.013974,-0.0092776
0.01364,-0.008748
0.013638,-0.0047998
0.031198,0.037752
0.011944,0.036314
0.013508,-0.0080657
0.013992,-0.0098059
0.036793,0.042036
0.011937,0.036409
0.01355,-0.0083996
0.013823,-0.0073994
0.032433,0.036895
0.010709,0.033652
0.011053,0.034343
0.01144,0.03509
0.011739,0.035879
0.01031,0.033115
0.010663,0.033826
0.011154,0.034571
0.011491,0.035388
0.01008,0.032815
0.010572,0.033534
0.011031,0.034306
0.021218,0.035757
0.01037,0.033259
0.010839,0.034069
0.01129,0.034938
0.020882,0.036298
0.010702,0.033941
0.011319,0.034837
0.01163,0.035816
0.010393,0.033383
0.010951,0.034257
0.011414,0.035196
0.011756,0.03619
0.010601,0.033754
0.011133,0.034663
0.011597,0.035649
0.013226,-0.0077918
0.011303,0.035027
0.011677,0.036075
0.013346,-0.0080185
0.011666,0.03592
0.013197,-0.0075263
0.01383,-0.0066795
0.038747,0.037914
0.011165,0.034793
0.011627,0.035758
0.013162,-0.0076731
0.013792,-0.0062652
0.01352,-0.0092677
0.013051,-0.0059736
0.031581,0.038325
0.013652,-0.007583
0.013562,-0.0068019
0.01044,-0.014719
0.01369,-0.0080595
0.032001,0.039057
0.01107,0.034737
0.011462,0.03557
0.013072,-0.0077868
0.010895,0.034415
0.011323,0.035268
0.011659,0.036171
0.013351,-0.0086127
0.011531,0.035727
0.011852,0.036663
0.013453,-0.0092806
0.012962,-0.0067218
0.013576,-0.0059599
0.011304,-0.014899
0.01359,-0.007144
0.031609,0.038462
0.011016,0.034687
0.011369,0.03552
0.012996,-0.007774
0.013514,-0.0061973
0.013126,-0.0076396
0.013738,-0.0077751
0.036436,0.041452
0.011682,0.036334
0.013232,-0.0081146
0.013605,-0.0081204
0.031773,0.039163
0.011081,0.034939
0.01146,0.035803
0.013042,-0.0077672
0.01364,-0.0067535
0.013291,-0.0085489
0.013252,-0.004608
0.03789,0.047933
0.012714,-0.0046792
0.013321,-0.0093776
0.012973,-0.0066548
0.031592,0.037467
0.013435,-0.005936
0.013016,-0.0076622
0.013623,-0.0072144
0.035537,0.042266
0.011654,0.036561
0.013256,-0.0090576
0.013114,-0.004494
0.030326,0.037572
0.011528,0.036125
0.013056,-0.0078761
0.013609,-0.0090649
0.03226,0.044221
0.013214,-0.0087587
0.013125,-0.0045721
0.030242,0.037633
0.012506,-0.0050943
0.013009,-0.0078027
0.013571,-0.0088955
0.032421,0.044149
0.036776,0.040429
0.011126,0.035306
0.011471,0.036103
0.013082,-0.0085769
0.011207,0.035391
0.011488,0.036267
0.013097,-0.0085516
0.013272,-0.0065284
0.013349,-0.0057088
0.028436,0.0451
0.031115,0.038693
0.013473,-0.0097229
0.013013,-0.0079925
0.013433,-0.0091817
0.038003,0.036998
0.013151,-0.007714
0.011371,0.036101
0.012946,-0.0079749
0.01344,-0.0095631
0.032802,0.043843
0.012967,-0.0080604
0.01335,-0.0088348
0.030794,0.03729
0.011025,0.035257
0.011371,0.03611
0.012941,-0.0081537
0.013371,-0.009693
0.013045,-0.0087305
0.01292,-0.0044821
0.029841,0.037614
0.012053,0.00032131
0.01146,0.036497
0.013029,-0.0092536
0.012853,-0.0046022
0.029732,0.037422
0.011215,0.035916
0.01278,-0.0077819
0.013354,-0.0076953
0.033158,0.043443
0.012791,-0.0077271
0.013366,-0.0083515
0.03351,0.043211
0.012754,-0.0076191
0.013347,-0.0078283
0.034517,0.04218
0.011623,-0.00041435
0.011355,0.036266
0.012865,-0.0082674
0.01316,-0.0077846
0.030911,0.037463
0.010195,0.033848
0.010628,0.034544
0.010969,0.035301
0.011228,0.036055
0.0099077,0.033342
0.010373,0.034052
0.010722,0.034813
0.01108,0.035629
0.0096955,0.03302
0.010069,0.03375
0.010662,0.034526
0.02005,0.035927
0.0099647,0.033481
0.010421,0.03429
0.010863,0.035169
0.009587,0.032911
0.010083,0.033686
0.010588,0.034537
0.011029,0.035467
0.0097073,0.033118
0.010216,0.033951
0.010677,0.034846
0.011095,0.035812
0.0098854,0.033412
0.010378,0.034283
0.010848,0.035226
0.011196,0.036198
0.010109,0.033812
0.010532,0.034722
0.01106,0.035718
0.0098727,0.033409
0.010375,0.0343
0.010866,0.035259
0.011203,0.036267
0.010168,0.033937
0.010668,0.034873
0.011091,0.035881
0.012685,-0.0079907
0.011068,0.035666
0.011338,0.036697
0.012867,-0.0086022
0.011689,-0.00020978
0.011417,0.036838
0.012879,-0.008125
0.011521,-0.00015305
0.010319,-0.014378
0.010969,0.035453
0.011229,0.036389
0.01284,-0.0095849
0.011122,0.036229
0.012695,-0.0079828
0.012998,-0.007483
0.030217,0.038238
0.010909,0.035465
0.011249,0.036388
0.012814,-0.0093648
0.012497,-0.006095
0.013001,-0.0054744
0.036194,0.0395
0.013088,-0.0098257
0.034488,0.041782
0.011103,0.036212
0.012663,-0.0083588
0.012854,-0.0064958
0.029599,0.037637
0.010803,0.035337
0.011089,0.036179
0.012718,-0.0091022
0.01093,0.035748
0.01123,0.036625
0.012769,-0.0089578
0.012151,-0.0047245
0.012757,-0.0089932
0.012028,-0.0049842
0.034264,0.04178
0.011633,-0.00010161
0.011145,0.036364
0.012666,-0.008918
0.012551,-0.0046478
0.029071,0.037302
0.010962,0.035874
0.011194,0.036621
0.01273,-0.0075127
0.011115,-0.0014701
0.011021,0.036147
0.012572,-0.008344
0.012809,-0.0070315
0.012799,-0.0060732
0.010621,-0.015173
0.01285,-0.0081911
0.030151,0.038751
0.010342,0.034611
0.0107,0.035407
0.010976,0.036201
0.012639,-0.0096599
0.010852,0.035655
0.011068,0.036502
0.012643,-0.0092704
0.012192,-0.0056748
0.012743,-0.0060856
0.010643,-0.014936
0.012783,-0.0075633
0.012682,-0.0067784
0.0096177,-0.014326
0.0128,-0.0077938
0.030232,0.036683
0.0097402,0.033539
0.010153,0.034227
0.010538,0.034965
0.010805,0.035746
0.009487,0.033111
0.0098797,0.033816
0.010384,0.034563
0.010658,0.035373
0.0093438,0.032906
0.0097793,0.033624
0.010211,0.034395
0.010592,0.035238
0.0092949,0.032875
0.0097464,0.033616
0.01023,0.034425
0.019516,0.035964
0.0097937,0.033548
0.0102,0.034403
0.010623,0.035329
0.0093933,0.033085
0.0098849,0.033918
0.01039,0.034818
0.010791,0.035791
0.0096512,0.033451
0.010137,0.034329
0.010596,0.035282
0.010896,0.036247
0.0099093,0.033922
0.010382,0.034848
0.010822,0.035845
0.012383,-0.0081701
0.010709,0.035672
0.011012,0.036671
0.012549,-0.007825
0.011127,0.036959
0.012566,-0.0072485
0.0096622,-0.01483
0.012679,-0.0075168
0.012667,-0.0056079
0.035211,0.039616
0.012751,-0.0096263
0.036254,0.036965
0.009847,0.033943
0.010284,0.034724
0.010651,0.035566
0.012212,-0.0079124
0.010267,0.0347
0.010628,0.035601
0.010903,0.036434
0.012485,-0.0081991
0.01084,0.036316
0.01243,-0.008924
0.012139,-0.0061141
0.012662,-0.006004
0.036106,0.036969
0.012461,-0.0080064
0.011111,-0.00077969
0.010886,0.036308
0.012367,-0.0086376
0.012266,-0.0046824
0.028378,0.03725
0.010816,0.036047
0.012243,-0.0079846
0.012604,-0.009361
0.035963,0.036418
0.0095418,0.033465
0.0099599,0.03416
0.010282,0.03491
0.010582,0.035691
0.0092438,0.033085
0.0097147,0.033799
0.010135,0.034561
0.019195,0.035935
0.0095241,0.033442
0.0099456,0.034231
0.010352,0.03509
0.0090911,0.032889
0.0095946,0.033628
0.010057,0.034465
0.01047,0.035372
0.009246,0.033071
0.0097414,0.033882
0.010147,0.034758
0.010581,0.035703
0.009393,0.03335
0.0099151,0.034205
0.010366,0.035132
0.0091716,0.033029
0.0096722,0.033848
0.010171,0.034762
0.010611,0.035748
0.0094513,0.033471
0.0099425,0.034361
0.010469,0.035328
0.010773,0.036293
0.0097714,0.034037
0.010245,0.034978
0.010665,0.035986
0.01222,-0.0085422
0.010676,0.035999
0.010876,0.036882
0.012462,-0.0056873
0.035081,0.038794
0.010306,0.035086
0.010603,0.036059
0.012196,-0.0085455
0.010617,0.036001
0.01083,0.036876
0.012405,-0.00608
0.026207,0.044814
0.012494,-0.0063701
0.035581,0.036848
0.012261,-0.0083443
0.01111,-0.00048891
0.010739,0.036362
0.01222,-0.0091255
0.011892,-0.0073631
0.029116,0.038866
0.0101,0.034766
0.010414,0.035611
0.010657,0.036379
0.012217,-0.0081032
0.010668,0.036139
0.012118,-0.008433
0.012152,-0.0051015
0.012454,-0.0073115
0.035168,0.037786
0.012376,-0.0055781
0.034488,0.039596
0.010233,0.035148
0.010583,0.036008
0.012061,-0.0083567
0.01224,-0.0068634
0.012278,-0.0060922
0.022307,0.043888
0.034629,0.047528
0.011561,-0.0049824
0.012111,-0.0089049
0.011883,-0.0051238
0.027854,0.037203
0.010484,0.03587
0.010685,0.036612
0.012149,-0.0077324
0.010801,-0.0013431
0.010491,0.035863
0.010633,0.036605
0.012148,-0.0075032
0.010108,-0.014257
0.010302,0.035409
0.010559,0.036235
0.012094,-0.0095299
0.011786,-0.0064258
0.012176,-0.0066114
0.0091609,-0.0045439
0.034462,0.038803
0.012364,-0.0088796
0.010627,0.036768
0.012177,-0.0061508
0.010106,-0.015251
0.010183,0.035161
0.010467,0.036006
0.011948,-0.0082736
0.012167,-0.0073177
0.01211,-0.0067131
0.0090378,-0.0061773
0.035044,0.03655
0.01203,-0.0091821
0.010325,0.035704
0.010554,0.036467
0.01204,-0.0086037
0.011186,0.00061015
0.010626,0.036518
0.012029,-0.0093767
0.011522,-0.0048261
0.028297,0.037891
0.0099181,0.034701
0.010277,0.035501
0.010467,0.036248
0.0093977,0.033743
0.009846,0.034498
0.010229,0.035321
0.01039,0.036104
0.0093767,0.033625
0.0097356,0.034407
0.010137,0.035252
0.010415,0.036075
0.0092957,0.033628
0.0097153,0.034435
0.010181,0.035308
0.010381,0.036149
0.0093273,0.033754
0.0098315,0.034588
0.010193,0.035494
0.0090379,0.033205
0.0094949,0.03402
0.0099702,0.034897
0.010358,0.035829
0.0091695,0.033497
0.0096673,0.034349
0.010104,0.035273
0.010452,0.036193
0.009407,0.033896
0.009853,0.03479
0.010255,0.035753
0.011789,-0.0080876
0.010192,0.035534
0.010474,0.036511
0.01192,-0.0088088
0.010787,-0.00058503
0.010514,0.036506
0.011933,-0.0095883
0.011244,-0.0052479
0.011926,-0.0091838
0.011397,-0.0046935
0.028356,0.038656
0.012145,-0.0096909
0.011864,-0.0086814
0.01153,-0.0076394
0.028451,0.037616
0.012034,-0.0059876
0.010516,0.036814
0.011987,-0.0059847
0.026393,0.044737
0.028079,0.037607
0.009842,0.034802
0.010208,0.03561
0.010394,0.036343
0.011865,-0.0077419
0.010314,0.036125
0.011783,-0.0086684
0.011651,-0.0048599
0.012102,-0.007276
0.03422,0.037639
0.011958,-0.005795
0.030755,0.042789
0.010422,0.036585
0.011822,-0.0088622
0.011006,0.00071882
0.0088329,-0.0066654
0.011786,-0.0090756
0.011419,-0.0079755
0.028055,0.037505
0.012039,-0.0082258
0.010358,0.036713
0.011877,-0.0062671
0.0095787,-0.01586
0.0098723,0.035047
0.010211,0.035877
0.010328,0.036552
0.011865,-0.0062754
0.010419,0.036758
0.011825,-0.0067574
0.0088668,-0.0062101
0.034014,0.037505
0.0093739,0.034025
0.0097116,0.034761
0.010045,0.035544
0.010272,0.036262
0.0091803,0.033766
0.0096432,0.034521
0.009982,0.035332
0.010189,0.036119
0.0091128,0.033636
0.0095605,0.034411
0.009877,0.035249
0.0087169,0.032995
0.0092079,0.033734
0.0096163,0.034548
0.0099945,0.035428
0.0088191,0.033133
0.0092991,0.033922
0.0096959,0.034779
0.010055,0.035689
0.0089373,0.033361
0.0094235,0.034192
0.009863,0.035094
0.010137,0.036005
0.0091376,0.033688
0.0095795,0.034564
0.010006,0.035509
0.0088667,0.033301
0.0093772,0.034154
0.0098338,0.035083
0.010165,0.036034
0.0091143,0.033783
0.0096236,0.034687
0.010057,0.035661
0.010206,0.03652
0.0094843,0.034412
0.009913,0.035378
0.010242,0.036325
0.011662,-0.0091536
0.010256,0.036354
0.011641,-0.0094206
0.011056,-0.0049821
0.027582,0.036913
0.0097934,0.034976
0.010091,0.035901
0.011547,-0.0084025
0.010035,0.035762
0.010276,0.036644
0.011675,-0.0072216
0.0089057,-0.014853
0.0098749,0.035254
0.01016,0.036175
0.011605,-0.0092825
0.011206,-0.007463
0.011672,-0.0067701
0.0087304,-0.013995
0.011187,-0.005745
0.026991,0.037204
0.0098104,0.035203
0.010135,0.036037
0.011562,-0.0091713
0.011302,-0.0059903
0.011703,-0.0058428
0.031403,0.041381
0.010828,0.00085354
0.01025,0.036705
0.011609,-0.0072086
0.0089765,-0.014875
0.011773,-0.0097869
0.011518,-0.008808
0.01119,-0.0078062
0.027774,0.03893
0.01175,-0.0066012
0.010196,0.036764
0.011675,-0.005703
0.032403,0.039925
0.011572,-0.006586
0.011588,-0.0067854
0.0086512,-0.0062249
0.033295,0.037568
0.0092071,0.03407
0.0095653,0.034804
0.0099281,0.035579
0.010058,0.03628
0.0090661,0.033817
0.0094742,0.034567
0.0098285,0.035367
0.0099515,0.036142
0.0089783,0.033684
0.0094758,0.034452
0.0097915,0.035282
0.010038,0.036091
0.0089664,0.033672
0.0093904,0.034468
0.0098044,0.035327
0.010013,0.036163
0.0090082,0.03379
0.009444,0.03462
0.009774,0.035511
0.0086646,0.033236
0.0091356,0.034042
0.0095679,0.034919
0.0099206,0.035829
0.0088507,0.033526
0.0093168,0.034376
0.0097865,0.035296
0.0099668,0.036184
0.0090761,0.033934
0.0095376,0.034828
0.0099013,0.035776
0.011344,-0.0084471
0.0099182,0.035713
0.010047,0.0366
0.011491,-0.0065591
0.010138,0.037014
0.011636,-0.0067107
0.033296,0.036046
0.01141,-0.0098957
0.0099617,0.036002
0.010113,0.03675
0.011561,-0.0057871
0.033288,0.03679
0.0090103,0.033902
0.0094565,0.034696
0.0097767,0.035542
0.010015,0.036309
0.0090765,0.033978
0.0095383,0.034808
0.0097919,0.035679
0.011278,-0.0083794
0.0097066,0.035353
0.0099931,0.036258
0.011378,-0.009718
0.0099841,0.036191
0.010051,0.036844
0.011601,-0.0070748
0.033049,0.036752
0.009012,0.033945
0.0094398,0.034758
0.0098087,0.035622
0.0099511,0.036378
0.0090893,0.034116
0.0095433,0.034968
0.0098571,0.035849
0.01129,-0.0089864
0.0097722,0.035697
0.0099337,0.036531
0.011399,-0.006754
0.010088,0.036882
0.011461,-0.0056638
0.032802,0.036764
0.011328,-0.0076662
0.0099867,0.036442
0.011334,-0.0097304
0.010709,-0.0051884
0.032815,0.037355
0.0090511,0.034077
0.0094302,0.034863
0.0097529,0.035681
0.011176,-0.0084146
0.0095936,0.035238
0.009853,0.036113
0.011274,-0.0097158
0.010847,-0.0058476
0.01142,-0.005822
0.031974,0.039172
0.011464,-0.010089
0.010025,0.036896
0.011482,-0.0071978
0.032521,0.037441
0.01136,-0.0058046
0.0099606,0.036809
0.011443,-0.0063293
0.032427,0.037475
0.011381,-0.0058206
0.009948,0.036753
0.011353,-0.0060129
0.03238,0.03778
0.011408,-0.0066837
0.0099166,0.036689
0.011345,-0.0057047
0.032175,0.038533
0.009184,0.034592
0.0095593,0.035402
0.0097926,0.036164
0.011184,-0.0096136
0.0097205,0.035768
0.0098647,0.036525
0.011224,-0.0068406
0.0083583,-0.0069865
0.011161,-0.0092988
0.010717,-0.0051417
0.026163,0.037288
0.011288,-0.0081944
0.011151,-0.0093722
0.010481,-0.0055856
0.021101,0.043719
0.02549,0.036641
0.0095213,0.035343
0.0097173,0.036083
0.011141,-0.0099935
0.0095859,0.035625
0.00987,0.036393
0.01112,-0.0083438
0.0099448,-0.0010718
0.0096638,0.035894
0.0098168,0.036578
0.011237,-0.0059331
0.029026,0.042617
0.0098055,0.036398
0.011073,-0.0092229
0.010357,0.00079414
0.0084551,-0.015266
0.0093589,0.035061
0.009665,0.035862
0.011036,-0.0088939
0.0095512,0.035549
0.0097964,0.036361
0.011077,-0.008996
0.01021,0.00010774
0.0098063,0.036393
0.011044,-0.0097036
0.01049,-0.0051047
0.026556,0.037999
0.0090158,0.034311
0.0094093,0.035099
0.0096188,0.035868
0.011052,-0.0096386
0.0095079,0.035515
0.0097149,0.036321
0.011052,-0.008375
0.0097481,0.03626
0.011032,-0.0093356
0.010572,-0.0048687
0.026042,0.03745
0.0092128,0.034881
0.0095657,0.035726
0.0097019,0.036438
0.011088,-0.0061841
0.0097906,0.036727
0.011143,-0.0057297
0.031825,0.037688
0.011167,-0.0065444
0.0097541,0.036738
0.011185,-0.0064425
0.031844,0.037364
0.011123,-0.0058612
0.0097613,0.036672
0.011139,-0.005925
0.031652,0.037584
0.008816,0.03416
0.0092004,0.034936
0.0095618,0.035735
0.010882,-0.0086162
0.0093896,0.035359
0.0096657,0.036194
0.010958,-0.0099227
0.010486,-0.0050303
0.01098,-0.0069537
0.008238,-0.0043042
0.031712,0.037254
0.011044,-0.0059737
0.0096743,0.036636
0.011045,-0.0058896
